# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 12:49:49 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06054500 Missouri River at Toston MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06054500
#            TS   parameter     statistic     Description
#         80893       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         80894       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         80895       00010     00003     Temperature, water, degrees Celsius (Mean)
#         80896       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	80893_00010_00001	80893_00010_00001_cd	80894_00010_00002	80894_00010_00002_cd	80895_00010_00003	80895_00010_00003_cd	80896_00060_00003	80896_00060_00003_cd
USGS	06054500	2020-02-02	2.3	A	0.9	A	1.8	A	3750	A:e
USGS	06054500	2020-02-03	0.9	A	-0.1	A	0.3	A	3470	A
USGS	06054500	2020-02-04	0.3	A	-0.3	A	-0.1	A	2840	A:e
USGS	06054500	2020-02-05	0.3	A	-0.2	A	-0.1	A	2800	A:e
USGS	06054500	2020-02-06	0.4	A	-0.2	A	-0.0	A	3410	A
USGS	06054500	2020-02-07	0.3	A	-0.2	A	0.0	A	3670	A
USGS	06054500	2020-02-08	0.6	A	-0.1	A	0.3	A	3750	A
USGS	06054500	2020-02-09	0.6	A	0.0	A	0.3	A	3670	A
USGS	06054500	2020-02-10	0.6	A	-0.1	A	0.2	A	3660	A
USGS	06054500	2020-02-11	0.5	A	-0.2	A	0.2	A	3480	A
USGS	06054500	2020-02-12	0.4	A	-0.3	A	-0.1	A	3600	A
USGS	06054500	2020-02-13	0.6	A	-0.3	A	0.1	A	3580	A
USGS	06054500	2020-02-14	0.9	A	0.3	A	0.6	A	3640	A
USGS	06054500	2020-02-15	1.0	A	0.6	A	0.7	A	3580	A
USGS	06054500	2020-02-16	1.0	A	0.4	A	0.6	A	3640	A
USGS	06054500	2020-02-17	1.2	A	0.7	A	0.8	A	3630	A
USGS	06054500	2020-02-18	0.9	A	0.0	A	0.4	A	3530	A
USGS	06054500	2020-02-19	0.7	A	0.0	A	0.2	A	3430	A
USGS	06054500	2020-02-20	0.8	A	-0.3	A	0.2	A	2910	A:e
USGS	06054500	2020-02-21	0.7	A	-0.3	A	0.0	A	2620	A:e
USGS	06054500	2020-02-22	0.9	A	-0.3	A	0.1	A	3150	A:e
USGS	06054500	2020-02-23	0.5	A	-0.2	A	0.1	A	3610	A
USGS	06054500	2020-02-24	0.6	A	-0.1	A	0.3	A	3660	A
USGS	06054500	2020-02-25	1.0	A	0.3	A	0.6	A	3590	A
USGS	06054500	2020-02-26	1.5	A	0.9	A	1.2	A	3710	A
USGS	06054500	2020-02-27	2.0	A	0.8	A	1.3	A	3630	A
USGS	06054500	2020-02-28	3.1	A	1.9	A	2.4	A	3610	A
USGS	06054500	2020-02-29	3.5	A	2.5	A	3.0	A	3570	A
USGS	06054500	2020-03-01	3.2	A	2.3	A	2.6	A	3570	A
USGS	06054500	2020-03-02	3.0	A	2.3	A	2.6	A	3570	A
USGS	06054500	2020-03-03	3.6	A	2.2	A	2.8	A	3650	A
USGS	06054500	2020-03-04	5.0	A	3.6	A	4.1	A	3980	A
USGS	06054500	2020-03-05	4.0	A	3.5	A	3.6	A	3980	A
USGS	06054500	2020-03-06	5.6	A	3.5	A	4.5	A	3780	A
USGS	06054500	2020-03-07	6.6	A	5.4	A	6.0	A	4040	A
USGS	06054500	2020-03-08	6.5	A	5.8	A	6.1	A	4440	A
USGS	06054500	2020-03-09	6.2	A	5.3	A	5.8	A	4450	A
USGS	06054500	2020-03-10	5.3	A	4.6	A	4.9	A	4160	A
USGS	06054500	2020-03-11	5.5	A	4.4	A	4.9	A	3910	A
USGS	06054500	2020-03-12	5.4	A	4.3	A	4.8	A	3660	A
USGS	06054500	2020-03-13	4.7	A	3.2	A	4.1	A	3690	A
USGS	06054500	2020-03-14	3.2	A	0.0	A	1.4	A	3420	A
USGS	06054500	2020-03-15	0.8	A	-0.1	A	0.1	A	2800	A
USGS	06054500	2020-03-16	0.8	A	-0.1	A	0.2	A	3230	A
USGS	06054500	2020-03-17	0.9	A	0.0	A	0.2	A	4040	A
USGS	06054500	2020-03-18	1.4	A	0.0	A	0.5	A	4500	A
USGS	06054500	2020-03-19	1.9	A	1.4	A	1.7	A	4170	A
USGS	06054500	2020-03-20	3.0	A	1.3	A	2.0	A	3830	A
USGS	06054500	2020-03-21	5.0	A	3.0	A	4.1	A	3760	A
USGS	06054500	2020-03-22	6.6	A	4.7	A	5.8	A	3770	A
USGS	06054500	2020-03-23	7.0	A	6.3	A	6.6	A	3790	A
USGS	06054500	2020-03-24	6.7	A	5.8	A	6.2	A	3840	A
USGS	06054500	2020-03-25	6.0	A	5.2	A	5.5	A	3910	A
USGS	06054500	2020-03-26	6.1	A	5.0	A	5.5	A	3880	A
USGS	06054500	2020-03-27	5.8	A	4.9	A	5.4	A	3820	A
USGS	06054500	2020-03-28	5.4	A	4.6	A	5.0	A	3750	A
USGS	06054500	2020-03-29	6.7	A	5.2	A	6.0	A	3720	A
USGS	06054500	2020-03-30	8.1	A	6.4	A	7.3	A	3740	A
USGS	06054500	2020-03-31	8.3	A	6.7	A	7.5	A	3840	A
USGS	06054500	2020-04-01	6.7	A	4.1	A	5.5	A	3760	A
USGS	06054500	2020-04-02	4.1	A	3.1	A	3.5	A	3630	A
USGS	06054500	2020-04-03	5.4	A	3.7	A	4.5	A	3510	A
USGS	06054500	2020-04-04	6.0	A	4.7	A	5.4	A	3500	A
USGS	06054500	2020-04-05	8.0	A	5.9	A	7.0	A	3530	A
USGS	06054500	2020-04-06	8.4	A	7.2	A	7.8	A	3590	A
USGS	06054500	2020-04-07	8.6	A	7.9	A	8.3	A	3550	A
USGS	06054500	2020-04-08	9.0	A	7.6	A	8.4	A	3650	A
USGS	06054500	2020-04-09	10.4	A	8.9	A	9.7	A	3800	A
USGS	06054500	2020-04-10	11.5	A	10.0	A	10.7	A	3950	A
USGS	06054500	2020-04-11	10.8	A	6.8	A	9.4	A	4250	A
USGS	06054500	2020-04-12	6.8	A	4.6	A	5.2	A	4570	A
USGS	06054500	2020-04-13	5.9	A	5.0	A	5.5	A	4620	A
USGS	06054500	2020-04-14	5.1	A	4.6	A	4.9	A	4570	A
USGS	06054500	2020-04-15	5.5	A	4.6	A	5.1	A	4450	A
USGS	06054500	2020-04-16	5.1	A	4.3	A	4.7	A	4380	A
USGS	06054500	2020-04-17	7.1	A	5.1	A	5.9	A	4240	A
USGS	06054500	2020-04-18	8.7	A	7.1	A	8.0	A	4130	A
USGS	06054500	2020-04-19	9.1	A	7.6	A	8.4	A	4110	A
USGS	06054500	2020-04-20	10.1	A	8.9	A	9.5	A	4160	A
USGS	06054500	2020-04-21	11.7	A	10.1	A	11.1	A	4330	A
USGS	06054500	2020-04-22	12.0	A	11.4	A	11.6	A	5000	A
USGS	06054500	2020-04-23	11.6	A	11.0	A	11.3	A	5960	A
USGS	06054500	2020-04-24	11.0	A	10.1	A	10.7	A	6670	A
USGS	06054500	2020-04-25	11.2	A	10.4	A	10.7	A	6780	A
USGS	06054500	2020-04-26	12.0	A	11.1	A	11.4	A	6550	A
USGS	06054500	2020-04-27	12.2	A	10.9	A	11.6	A	6480	A
USGS	06054500	2020-04-28	12.1	A	10.3	A	11.0	A	6460	A
USGS	06054500	2020-04-29	14.1	A	12.1	A	13.0	A	6330	A
USGS	06054500	2020-04-30	14.5	A	13.4	A	14.1	A	6540	A
USGS	06054500	2020-05-01	13.4	A	12.3	A	12.8	A	7820	A
USGS	06054500	2020-05-02	13.8	A	12.0	A	12.7	A	9140	A
USGS	06054500	2020-05-03	14.0	A	11.7	A	12.8	A	9340	A
USGS	06054500	2020-05-04	12.0	A	10.8	A	11.4	A	9310	A
USGS	06054500	2020-05-05	12.9	A	11.1	A	11.8	A	8540	A
USGS	06054500	2020-05-06	13.1	A	11.2	A	12.3	A	7590	A
USGS	06054500	2020-05-07	11.2	A	9.7	A	10.2	A	7370	A
USGS	06054500	2020-05-08	10.3	A	9.8	A	10.0	A	7250	A
USGS	06054500	2020-05-09	12.2	A	9.7	A	10.5	A	6880	A
USGS	06054500	2020-05-10	12.4	A	11.5	A	12.1	A	6380	A
USGS	06054500	2020-05-11	11.5	A	9.3	A	10.6	A	6260	A
USGS	06054500	2020-05-12	11.2	A	9.1	A	9.9	A	6350	A
USGS	06054500	2020-05-13	11.9	A	11.2	A	11.6	A	6720	A
USGS	06054500	2020-05-14	12.9	A	11.5	A	11.9	A	6980	A
USGS	06054500	2020-05-15	13.1	A	12.1	A	12.6	A	6950	A
USGS	06054500	2020-05-16	14.2	A	12.0	A	12.8	A	6600	A
USGS	06054500	2020-05-17	14.5	A	13.1	A	13.7	A	6890	A
USGS	06054500	2020-05-18	15.3	A	13.1	A	13.9	A	6910	A
USGS	06054500	2020-05-19	15.4	A	14.3	A	14.8	A	7360	A
USGS	06054500	2020-05-20	15.2	A	14.2	A	14.6	A	9120	A
USGS	06054500	2020-05-21	14.6	A	11.6	A	12.6	A	11400	A
USGS	06054500	2020-05-22	12.2	A	10.9	A	11.6	A	12700	A
USGS	06054500	2020-05-23	12.0	A	10.6	A	11.0	A	12400	A
USGS	06054500	2020-05-24	12.3	A	10.0	A	10.8	A	11800	A
USGS	06054500	2020-05-25	14.2	A	11.8	A	12.6	A	10400	A
USGS	06054500	2020-05-26	15.9	A	13.9	A	14.6	A	9190	A
USGS	06054500	2020-05-27	16.6	A	15.0	A	15.7	A	8630	A
USGS	06054500	2020-05-28	17.1	A	15.5	A	16.1	A	8850	A
USGS	06054500	2020-05-29	17.3	A	15.8	A	16.4	A	9720	A
USGS	06054500	2020-05-30	17.4	A	15.9	A	16.6	A	11500	A
USGS	06054500	2020-05-31	17.4	A	16.3	A	16.8	A	14000	A
USGS	06054500	2020-06-01	17.2	A	14.8	A	15.9	A	16400	A
USGS	06054500	2020-06-02	17.4	A	14.5	A	15.8	A	17800	A
USGS	06054500	2020-06-03	17.4	A	14.9	A	16.0	A	17500	A
USGS	06054500	2020-06-04	16.8	A	14.9	A	15.8	A	16100	A
USGS	06054500	2020-06-05	17.5	A	14.4	A	15.8	A	15000	A
USGS	06054500	2020-06-06	17.5	A	15.5	A	16.0	A	14200	A
USGS	06054500	2020-06-07	15.5	A	13.9	A	14.6	A	14600	A
USGS	06054500	2020-06-08	14.6	A	11.3	A	12.4	A	15200	A
USGS	06054500	2020-06-09	11.8	A	10.0	A	10.8	A	14400	A
USGS	06054500	2020-06-10	14.2	A	11.0	A	12.1	A	13900	A
USGS	06054500	2020-06-11	16.4	A	13.2	A	14.3	A	13100	A
USGS	06054500	2020-06-12	17.0	A	15.2	A	15.9	A	11600	A
USGS	06054500	2020-06-13	17.4	A	16.3	A	16.8	A	10300	A
USGS	06054500	2020-06-14	17.4	A	14.2	A	15.4	A	9690	A
USGS	06054500	2020-06-15	14.3	A	12.6	A	13.4	A	9260	A
USGS	06054500	2020-06-16	14.5	A	12.9	A	13.5	A	8950	A
USGS	06054500	2020-06-17	13.2	A	11.1	A	12.0	A	10600	A
USGS	06054500	2020-06-18	12.4	A	10.5	A	11.3	A	12600	A
USGS	06054500	2020-06-19	15.2	A	12.0	A	13.0	A	13500	A
USGS	06054500	2020-06-20	15.4	A	14.4	A	14.9	A	13300	A
USGS	06054500	2020-06-21	16.6	A	14.7	A	15.5	A	13200	A
USGS	06054500	2020-06-22	18.6	A	16.0	A	17.0	A	12700	A
USGS	06054500	2020-06-23	19.9	A	17.4	A	18.3	A	11200	A
USGS	06054500	2020-06-24	20.4	A	19.0	A	19.6	A	9570	A
USGS	06054500	2020-06-25	20.7	A	19.2	A	19.9	A	9100	A
USGS	06054500	2020-06-26	20.8	A	19.3	A	20.1	A	8500	A
USGS	06054500	2020-06-27	21.1	A	19.6	A	20.2	A	8030	A
USGS	06054500	2020-06-28	19.7	A	15.6	A	17.9	A	7800	A
USGS	06054500	2020-06-29	15.6	A	13.8	A	14.3	A	8490	A
USGS	06054500	2020-06-30	14.0	A	13.3	A	13.6	A	9290	A
USGS	06054500	2020-07-01	14.4	A	13.5	A	13.9	A	9620	A
USGS	06054500	2020-07-02	17.1	A	13.7	A	14.9	A	9640	A
USGS	06054500	2020-07-03	17.7	A	16.1	A	16.8	A	8940	A
USGS	06054500	2020-07-04	18.7	A	16.9	A	17.7	A	7920	A
USGS	06054500	2020-07-05	19.3	A	17.8	A	18.5	A	7450	A
USGS	06054500	2020-07-06	20.1	A	18.8	A	19.3	A	6940	A
USGS	06054500	2020-07-07	20.4	A	18.8	A	19.6	A	6400	A
USGS	06054500	2020-07-08	19.4	A	18.3	A	18.8	A	6050	A
USGS	06054500	2020-07-09	20.0	A	19.1	A	19.4	A	5630	A
USGS	06054500	2020-07-10	20.3	A	19.6	A	20.0	A	5250	A
USGS	06054500	2020-07-11	21.2	A	19.8	A	20.4	A	4820	A
USGS	06054500	2020-07-12	21.8	A	20.7	A	21.3	A	4550	A
USGS	06054500	2020-07-13	20.7	A	19.6	A	20.1	A	4320	A
USGS	06054500	2020-07-14	19.8	A	18.9	A	19.3	A	4060	A
USGS	06054500	2020-07-15	20.3	A	19.1	A	19.7	A	3800	A
USGS	06054500	2020-07-16	21.3	A	19.7	A	20.5	A	3540	A
USGS	06054500	2020-07-17	23.0	A	21.0	A	21.7	A	3140	A
USGS	06054500	2020-07-18	21.8	A	20.2	A	21.0	A	2830	A
USGS	06054500	2020-07-19	22.6	A	20.6	A	21.5	A	2980	A
USGS	06054500	2020-07-20	22.9	A	21.1	A	21.9	A	2800	A
USGS	06054500	2020-07-21	23.9	A	21.4	A	22.4	A	2550	A
USGS	06054500	2020-07-22	24.4	A	22.2	A	23.0	A	2620	A
USGS	06054500	2020-07-23	23.8	A	21.2	A	22.3	A	2590	A
USGS	06054500	2020-07-24	22.0	A	20.2	A	21.0	A	2580	A
USGS	06054500	2020-07-25	22.9	A	20.6	A	21.5	A	2620	A
USGS	06054500	2020-07-26	22.9	A	20.8	A	21.5	A	2540	A
USGS	06054500	2020-07-27	23.5	A	21.1	A	22.2	A	2560	A
USGS	06054500	2020-07-28	24.1	A	22.1	A	22.7	A	2470	A
USGS	06054500	2020-07-29	23.5	A	20.7	A	21.9	A	2310	A
USGS	06054500	2020-07-30	23.7	A	20.9	A	22.1	A	2200	A
USGS	06054500	2020-07-31	24.4	A	21.4	A	22.9	A	2500	A
USGS	06054500	2020-08-01	25.1	A	22.6	A	23.6	A	2390	A
USGS	06054500	2020-08-02	26.1	A	23.0	A	24.2	A	2260	A
USGS	06054500	2020-08-03	25.6	A	23.0	A	24.1	A	2530	A
USGS	06054500	2020-08-04	25.0	A	21.8	A	23.2	A	2110	A
USGS	06054500	2020-08-05	24.7	A	21.8	A	23.0	A	2210	A
USGS	06054500	2020-08-06	24.7	A	21.6	A	22.6	A	1930	A
USGS	06054500	2020-08-07	22.0	A	19.3	A	20.8	A	2160	A
USGS	06054500	2020-08-08	21.7	A	19.2	A	20.2	A	2160	A
USGS	06054500	2020-08-09	22.1	A	19.4	A	20.5	A	2070	A
USGS	06054500	2020-08-10	22.4	A	20.0	A	20.8	A	2040	A
USGS	06054500	2020-08-11	23.6	A	20.1	A	21.4	A	2040	A
USGS	06054500	2020-08-12	22.6	A	19.8	A	21.1	A	2090	A
USGS	06054500	2020-08-13	20.3	A	17.5	A	19.1	A	2010	A
USGS	06054500	2020-08-14	19.8	A	17.0	A	18.2	A	2060	A
USGS	06054500	2020-08-15	21.5	A	17.5	A	19.3	A	1900	A
USGS	06054500	2020-08-16	22.2	A	18.7	A	20.2	A	1850	A
USGS	06054500	2020-08-17	22.9	A	19.6	A	21.0	A	1840	A
USGS	06054500	2020-08-18	22.9	A	20.6	A	21.5	A	1750	A
USGS	06054500	2020-08-19	22.8	A	20.2	A	21.2	A	1720	A
USGS	06054500	2020-08-20	22.4	A	19.9	A	20.9	A	1740	A
USGS	06054500	2020-08-21	22.9	A	19.8	A	21.0	A	1730	A
USGS	06054500	2020-08-22	22.4	A	19.8	A	20.9	A	1850	A
USGS	06054500	2020-08-23	22.6	A	19.8	A	20.9	A	1850	A
USGS	06054500	2020-08-24	22.1	A	19.8	A	20.7	A	1860	A
USGS	06054500	2020-08-25	21.2	A	18.7	A	19.8	A	1910	A
USGS	06054500	2020-08-26	21.4	A	18.7	A	19.7	A	1950	A
USGS	06054500	2020-08-27	21.4	A	19.3	A	20.0	A	1920	A
USGS	06054500	2020-08-28	21.6	A	18.9	A	20.0	A	1930	A
USGS	06054500	2020-08-29	21.8	A	19.3	A	20.3	A	2030	A
USGS	06054500	2020-08-30	20.3	A	18.2	A	19.4	A	2000	A
USGS	06054500	2020-08-31	18.8	A	15.7	A	17.5	A	1810	A
USGS	06054500	2020-09-01	17.4	A	14.8	A	15.8	A	1850	A
USGS	06054500	2020-09-02	18.6	A	14.8	A	16.6	A	1890	A
USGS	06054500	2020-09-03	19.7	A	16.5	A	17.6	A	1930	A
USGS	06054500	2020-09-04	19.9	A	16.6	A	18.1	A	1860	A
USGS	06054500	2020-09-05	20.5	A	17.4	A	18.5	A	1830	A
USGS	06054500	2020-09-06	20.8	A	17.7	A	18.9	A	1730	A
USGS	06054500	2020-09-07	17.9	A	15.0	A	16.6	A	1740	A
USGS	06054500	2020-09-08	15.0	A	10.4	A	12.8	A	1940	A
USGS	06054500	2020-09-09	13.4	A	10.4	A	11.9	A	2080	A
USGS	06054500	2020-09-10	15.4	A	12.4	A	13.9	A	2190	A
USGS	06054500	2020-09-11	16.6	A	14.0	A	15.2	A	2170	A
USGS	06054500	2020-09-12	17.3	A	14.9	A	15.9	A	2140	A
USGS	06054500	2020-09-13	17.3	A	15.5	A	16.1	A	2090	A
USGS	06054500	2020-09-14	16.6	A	14.7	A	15.6	A	2030	A
USGS	06054500	2020-09-15	16.9	A	14.7	A	15.3	A	2020	A
USGS	06054500	2020-09-16	16.2	A	14.3	A	15.1	A	1950	A
USGS	06054500	2020-09-17	16.0	A	14.0	A	14.8	A	1910	A
USGS	06054500	2020-09-18	16.4	A	13.9	A	14.6	A	1930	A
USGS	06054500	2020-09-19	14.9	A	14.1	A	14.5	A	2010	A
USGS	06054500	2020-09-20	14.7	A	13.0	A	13.9	A	2180	A
USGS	06054500	2020-09-21	14.8	A	13.0	A	13.6	A	2500	A
USGS	06054500	2020-09-22	15.2	A	13.4	A	14.1	A	2380	A
USGS	06054500	2020-09-23	14.9	A	13.8	A	14.2	A	2360	A
USGS	06054500	2020-09-24	14.9	A	13.7	A	14.2	A	2330	A
USGS	06054500	2020-09-25	13.7	A	11.9	A	12.8	A	2310	A
USGS	06054500	2020-09-26	12.6	A	11.0	A	11.6	A	2390	A
USGS	06054500	2020-09-27	12.4	A	11.1	A	11.6	A	2480	A
USGS	06054500	2020-09-28	12.5	A	10.9	A	11.4	A	2530	A
USGS	06054500	2020-09-29	13.0	A	11.1	A	12.0	A	2690	A
USGS	06054500	2020-09-30	13.8	A	12.3	A	12.9	A	2740	A
USGS	06054500	2020-10-01	13.6	A	12.5	A	12.9	A	2710	A
USGS	06054500	2020-10-02	13.4	A	12.0	A	12.6	A	2720	A
USGS	06054500	2020-10-03	13.9	A	12.5	A	13.1	A	2750	A
USGS	06054500	2020-10-04	13.8	A	12.5	A	13.1	A	2720	A
USGS	06054500	2020-10-05	13.9	A	12.5	A	13.1	A	2670	A
USGS	06054500	2020-10-06	14.1	A	12.5	A	13.2	A	2670	A
USGS	06054500	2020-10-07	14.3	A	12.8	A	13.4	A	2620	A
USGS	06054500	2020-10-08	14.1	A	12.8	A	13.3	A	2650	A
USGS	06054500	2020-10-09	13.0	A	11.6	A	12.4	A	2670	A
USGS	06054500	2020-10-10	12.2	A	11.1	A	11.5	A	2710	A
USGS	06054500	2020-10-11	11.3	A	9.8	A	10.5	A	2720	A
USGS	06054500	2020-10-12	10.6	A	8.9	A	9.7	A	2820	A
USGS	06054500	2020-10-13	9.4	A	8.2	A	8.9	A	2880	A
USGS	06054500	2020-10-14	8.4	A	7.7	A	8.0	A	2960	A
USGS	06054500	2020-10-15	8.0	A	7.1	A	7.5	A	3080	A
USGS	06054500	2020-10-16	7.4	A	6.9	A	7.0	A	3220	A
USGS	06054500	2020-10-17	7.0	A	6.1	A	6.7	A	3460	A
USGS	06054500	2020-10-18	6.1	A	4.7	A	5.2	A	3550	A
USGS	06054500	2020-10-19	5.7	A	4.6	A	5.0	A	3600	A
USGS	06054500	2020-10-20	7.4	A	5.7	A	6.8	A	3720	A
USGS	06054500	2020-10-21	8.1	A	7.2	A	7.7	A	3910	A
USGS	06054500	2020-10-22	7.2	A	4.1	A	5.3	A	4200	A
USGS	06054500	2020-10-23	4.1	A	2.1	A	3.2	A	4130	A
USGS	06054500	2020-10-24	2.1	A	-0.1	A	1.0	A	4130	A
USGS	06054500	2020-10-25	0.5	A	-0.1	A	0.0	A	3780	A
USGS	06054500	2020-10-26	0.7	A	-0.1	A	0.1	A	2980	A
USGS	06054500	2020-10-27	0.7	A	-0.2	A	0.1	A	3130	A
USGS	06054500	2020-10-28	0.6	A	-0.2	A	0.0	A	4450	A
USGS	06054500	2020-10-29	1.0	A	-0.2	A	0.2	A	4770	A
USGS	06054500	2020-10-30	3.6	A	1.0	A	2.4	A	4650	A
USGS	06054500	2020-10-31	5.2	A	3.6	A	4.7	A	4440	A
USGS	06054500	2020-11-01	5.0	A	4.3	A	4.6	A	4400	A
USGS	06054500	2020-11-02	5.0	A	4.2	A	4.5	A	4370	A
USGS	06054500	2020-11-03	5.2	A	4.5	A	4.8	A	4420	A
USGS	06054500	2020-11-04	6.1	A	4.9	A	5.6	A	4400	A
USGS	06054500	2020-11-05	6.7	P	5.9	P	6.4	P	4580	A
USGS	06054500	2020-11-06	7.2	P	6.6	P	6.9	P	4560	A
USGS	06054500	2020-11-07	7.1	P	6.1	P	6.8	P	4730	A
USGS	06054500	2020-11-08	6.1	P	1.1	P	3.6	P	4520	A
USGS	06054500	2020-11-09	1.1	P	0.4	P	0.7	P	4170	A
USGS	06054500	2020-11-10	0.8	P	0.0	P	0.4	P	3760	A
USGS	06054500	2020-11-11	0.4	P	-0.1	P	0.1	P	3760	A
USGS	06054500	2020-11-12	0.4	P	-0.1	P	0.1	P	3670	A
USGS	06054500	2020-11-13	0.4	P	-0.1	P	0.1	P	3750	A
USGS	06054500	2020-11-14	0.4	P	0.0	P	0.1	P	4080	A
USGS	06054500	2020-11-15	0.6	P	0.0	P	0.2	P	4080	A
USGS	06054500	2020-11-16	1.0	P	0.1	P	0.6	P	3980	A
USGS	06054500	2020-11-17	2.8	P	1.0	P	1.9	P	4070	A
USGS	06054500	2020-11-18	4.5	P	2.8	P	3.9	P	4200	A
USGS	06054500	2020-11-19	4.5	P	3.3	P	4.1	P	4180	A
USGS	06054500	2020-11-20	3.3	P	1.8	P	2.6	P	4020	A
USGS	06054500	2020-11-21	1.8	P	0.5	P	1.2	P	4010	A
USGS	06054500	2020-11-22	0.5	P	0.0	P	0.2	P	3630	A
USGS	06054500	2020-11-23	0.4	P	-0.1	P	0.1	P	3210	A:e
USGS	06054500	2020-11-24	0.5	P	0.0	P	0.2	P	3630	A
USGS	06054500	2020-11-25	0.4	P	-0.1	P	0.1	P	3620	A
USGS	06054500	2020-11-26	0.3	P	-0.1	P	0.1	P	3620	A
USGS	06054500	2020-11-27	0.4	P	0.0	P	0.1	P	3580	A
USGS	06054500	2020-11-28	0.4	P	-0.1	P	0.1	P	3520	A
USGS	06054500	2020-11-29	0.4	P	-0.1	P	0.1	P	3450	A
USGS	06054500	2020-11-30	0.4	P	-0.1	P	0.1	P	3270	A
USGS	06054500	2020-12-01	0.3	P	-0.1	P	0.1	P	3600	A
USGS	06054500	2020-12-02	0.3	P	-0.1	P	0.0	P	3520	A
USGS	06054500	2020-12-03	0.3	P	-0.1	P	0.0	P	3260	A
USGS	06054500	2020-12-04	0.4	P	-0.1	P	0.1	P	3190	A
USGS	06054500	2020-12-05	0.3	P	-0.1	P	0.1	P	3140	A
USGS	06054500	2020-12-06	0.4	P	-0.1	P	0.1	P	3080	A
USGS	06054500	2020-12-07	0.4	P	-0.1	P	0.1	P	3170	A
USGS	06054500	2020-12-08	0.5	P	0.0	P	0.2	P	3470	A
USGS	06054500	2020-12-09	0.4	P	0.0	P	0.2	P	3790	A
USGS	06054500	2020-12-10	0.3	P	-0.1	P	0.1	P	3720	A
USGS	06054500	2020-12-11	0.3	P	-0.1	P	0.0	P	3450	A
USGS	06054500	2020-12-12	0.3	P	0.0	P	0.1	P	3350	A
USGS	06054500	2020-12-13	0.3	P	-0.1	P	0.1	P	3290	A
USGS	06054500	2020-12-14	0.4	P	0.0	P	0.1	P	3180	A
USGS	06054500	2020-12-15	0.3	P	-0.1	P	0.1	P	3040	A
USGS	06054500	2020-12-16	0.4	P	0.0	P	0.2	P	3190	A
USGS	06054500	2020-12-17	0.4	P	0.0	P	0.2	P	3350	A
USGS	06054500	2020-12-18	0.3	P	0.0	P	0.1	P	3510	A
USGS	06054500	2020-12-19	0.3	P	0.0	P	0.1	P	3870	A
USGS	06054500	2020-12-20	0.6	P	0.1	P	0.3	P	3750	A
USGS	06054500	2020-12-21	0.5	P	0.1	P	0.3	P	3740	A
USGS	06054500	2020-12-22	0.8	P	0.5	P	0.6	P	3860	A
USGS	06054500	2020-12-23	0.5	P	-0.1	P	0.2	P	3630	A
USGS	06054500	2020-12-24	0.2	P	-0.1	P	0.0	P	3150	A
USGS	06054500	2020-12-25	0.4	P	0.0	P	0.1	P	2980	A
USGS	06054500	2020-12-26	0.5	P	0.1	P	0.2	P	3120	A
USGS	06054500	2020-12-27	0.5	P	-0.1	P	0.1	P	3470	A
USGS	06054500	2020-12-28	0.2	P	-0.1	P	-0.0	P	3390	A
USGS	06054500	2020-12-29	0.1	P	-0.1	P	0.0	P	2810	A
USGS	06054500	2020-12-30	0.4	P	-0.1	P	0.1	P	2610	A
USGS	06054500	2020-12-31	0.6	P	0.1	P	0.2	P	2900	A
USGS	06054500	2021-01-01	0.4	P	0.0	P	0.1	P	3130	A
USGS	06054500	2021-01-02	0.5	P	0.0	P	0.2	P	3420	A
USGS	06054500	2021-01-03	0.5	P	0.0	P	0.1	P	3620	A
USGS	06054500	2021-01-04	0.3	P	0.0	P	0.1	P	3470	A
USGS	06054500	2021-01-05	0.4	P	0.0	P	0.2	P	3550	A
USGS	06054500	2021-01-06	0.4	P	0.0	P	0.1	P	3560	A:e
USGS	06054500	2021-01-07	0.4	P	0.0	P	0.2	P	3610	A
USGS	06054500	2021-01-08	0.4	P	0.0	P	0.1	P	3680	A
USGS	06054500	2021-01-09	0.3	P	-0.1	P	0.0	P	3460	A
USGS	06054500	2021-01-10	0.1	P	-0.1	P	0.0	P	2660	A:e
USGS	06054500	2021-01-11	0.4	P	-0.1	P	0.0	P	2190	A:e
USGS	06054500	2021-01-12	0.7	P	0.0	P	0.3	P	2300	A:e
USGS	06054500	2021-01-13	0.5	P	0.1	P	0.2	P	2750	A:e
